date,hospital,total_beds,occupied_beds,occupancy_rate,elderly_patients_pct
2023-09-12,AH,1100,597,0.927,0.557
2023-09-12,IMH,1370,771,0.552,0.352
2023-09-12,KKH,1318,452,0.587,0.362
2023-09-13,SGH,1149,675,0.607,0.316
2023-09-13,NUH,698,471,0.664,0.276
2023-09-13,TTSH,971,920,0.938,0.3
2023-09-13,CGH,795,338,0.67,0.274
2023-09-13,KTPH,702,658,0.8,0.245
2023-09-13,AH,1486,432,0.793,0.364
2023-09-13,IMH,841,937,0.69,0.275
2023-09-13,KKH,1360,808,0.726,0.347
2023-09-14,SGH,1042,885,0.759,0.29
2023-09-14,NUH,1450,1216,0.95,0.295
2023-09-14,TTSH,1035,771,0.634,0.54
2023-09-14,CGH,1497,616,0.5,0.377
2023-09-14,KTPH,781,495,0.879,0.39
2023-09-14,AH,1268,1002,0.804,0.382
2023-09-14,IMH,573,560,0.818,0.324
2023-09-14,KKH,1122,806,0.656,0.357
2023-09-15,SGH,638,656,0.685,0.522
2023-09-15,NUH,704,1023,0.835,0.247
2023-09-15,TTSH,1473,777,0.683,0.229
2023-09-15,CGH,1303,428,0.545,0.239
2023-09-15,KTPH,1059,883,0.728,0.354
2023-09-15,AH,559,621,0.693,0.422
2023-09-15,IMH,537,438,0.837,0.491
2023-09-15,KKH,657,601,0.563,0.402
2023-09-16,SGH,930,277,0.5,0.387
2023-09-16,NUH,1401,850,0.774,0.425
2023-09-16,TTSH,989,905,0.727,0.294
2023-09-16,CGH,912,694,0.744,0.426
2023-09-16,KTPH,1455,488,0.565,0.384
2023-09-16,AH,1343,740,0.786,0.317
2023-09-16,IMH,677,669,0.845,0.282
2023-09-16,KKH,1347,449,0.704,0.402
2023-09-17,SGH,1136,736,0.612,0.331
2023-09-17,NUH,564,420,0.716,0.318
2023-09-17,TTSH,1072,641,0.5,0.633
2023-09-17,CGH,718,411,0.805,0.266
2023-09-17,KTPH,736,619,0.5,0.386
2023-09-17,AH,957,289,0.5,0.377
2023-09-17,IMH,611,1136,0.769,0.56
2023-09-17,KKH,882,484,0.94,0.264
2023-09-18,SGH,1372,492,0.5,0.359
2023-09-18,NUH,614,1229,0.95,0.324
2023-09-18,TTSH,1143,590,0.707,0.339
2023-09-18,CGH,1239,362,0.562,0.367
2023-09-18,KTPH,1003,926,0.794,0.326
2023-09-18,AH,920,779,0.95,0.133
2023-09-18,IMH,1456,574,0.5,0.314
2023-09-18,KKH,1411,488,0.556,0.383
2023-09-19,SGH,926,1040,0.915,0.494
2023-09-19,NUH,1498,590,0.608,0.376
2023-09-19,TTSH,774,253,0.5,0.418
2023-09-19,CGH,1115,986,0.729,0.266
2023-09-19,KTPH,677,559,0.755,0.377
2023-09-19,AH,579,666,0.653,0.322
2023-09-19,IMH,1395,857,0.66,0.183
2023-09-19,KKH,1118,481,0.5,0.379
2023-09-20,SGH,1061,787,0.585,0.432
2023-09-20,NUH,1385,1076,0.851,0.527
2023-09-20,TTSH,663,718,0.566,0.291
2023-09-20,CGH,810,561,0.532,0.537
2023-09-20,KTPH,1032,472,0.858,0.295
2023-09-20,AH,1124,399,0.5,0.392
2023-09-20,IMH,1474,1056,0.791,0.26
2023-09-20,KKH,1127,456,0.83,0.242
2023-09-21,SGH,1119,1381,0.945,0.61
2023-09-21,NUH,1331,603,0.604,0.42
2023-09-21,TTSH,1012,1076,0.943,0.322
2023-09-21,CGH,1100,843,0.921,0.356
2023-09-21,KTPH,1230,650,0.71,0.5
2023-09-21,AH,1352,688,0.941,0.252
2023-09-21,IMH,670,1070,0.868,0.223
2023-09-21,KKH,726,396,0.5,0.489
2023-09-22,SGH,1258,1190,0.897,0.377
2023-09-22,NUH,1390,514,0.802,0.458
2023-09-22,TTSH,1497,766,0.769,0.441
2023-09-22,CGH,922,733,0.801,0.384
2023-09-22,KTPH,1170,348,0.602,0.225
2023-09-22,AH,1364,922,0.758,0.318
2023-09-22,IMH,1198,990,0.717,0.352
2023-09-22,KKH,966,827,0.754,0.345
2023-09-23,SGH,1493,826,0.554,0.434
2023-09-23,NUH,1162,600,0.764,0.43
2023-09-23,TTSH,808,725,0.569,0.281
2023-09-23,CGH,1136,827,0.867,0.351
2023-09-23,KTPH,1464,1036,0.726,0.093
2023-09-23,AH,1133,1075,0.832,0.283
2023-09-23,IMH,1011,516,0.531,0.433
2023-09-23,KKH,1027,712,0.503,0.376
2023-09-24,SGH,717,459,0.785,0.349
2023-09-24,NUH,541,255,0.5,0.335
2023-09-24,TTSH,614,587,0.82,0.42
2023-09-24,CGH,971,1190,0.95,0.378
2023-09-24,KTPH,980,1107,0.884,0.192
2023-09-24,AH,1210,1066,0.95,0.421
2023-09-24,IMH,915,663,0.7,0.196
2023-09-24,KKH,967,482,0.846,0.418
2023-09-25,SGH,972,746,0.5,0.201
2023-09-25,NUH,989,958,0.77,0.285
2023-09-25,TTSH,849,374,0.643,0.431
2023-09-25,CGH,653,740,0.789,0.362
2023-09-25,KTPH,1234,628,0.683,0.555
2023-09-25,AH,672,276,0.549,0.328
2023-09-25,IMH,971,578,0.95,0.363
2023-09-25,KKH,1300,336,0.635,0.383
2023-09-26,SGH,843,1200,0.896,0.35
2023-09-26,NUH,1479,501,0.734,0.312
2023-09-26,TTSH,691,669,0.817,0.286
2023-09-26,CGH,1136,735,0.794,0.23
2023-09-26,KTPH,995,1010,0.786,0.399
2023-09-26,AH,1312,387,0.764,0.246
2023-09-26,IMH,532,850,0.84,0.298
2023-09-26,KKH,1016,799,0.849,0.342
2023-09-27,SGH,635,679,0.767,0.364
2023-09-27,NUH,1194,1019,0.865,0.263
2023-09-27,TTSH,594,862,0.826,0.293
2023-09-27,CGH,994,437,0.815,0.406
2023-09-27,KTPH,936,1081,0.813,0.476
2023-09-27,AH,1040,427,0.665,0.347
2023-09-27,IMH,1270,811,0.655,0.377
2023-09-27,KKH,939,939,0.948,0.239
2023-09-28,SGH,528,380,0.707,0.242
2023-09-28,NUH,555,486,0.671,0.359
2023-09-28,TTSH,1344,1144,0.892,0.364
2023-09-28,CGH,728,595,0.73,0.308
2023-09-28,KTPH,1385,950,0.856,0.479
2023-09-28,AH,979,1317,0.95,0.332
2023-09-28,IMH,1204,911,0.946,0.379
2023-09-28,KKH,594,459,0.736,0.342
2023-09-29,SGH,970,956,0.78,0.33
2023-09-29,NUH,1041,733,0.677,0.433
2023-09-29,TTSH,712,981,0.737,0.353
2023-09-29,CGH,832,406,0.705,0.468
2023-09-29,KTPH,699,621,0.671,0.254
2023-09-29,AH,1021,686,0.751,0.383
2023-09-29,IMH,1268,741,0.5,0.37
2023-09-29,KKH,694,1292,0.95,0.56
2023-09-30,SGH,926,498,0.5,0.349
2023-09-30,NUH,912,761,0.919,0.43
2023-09-30,TTSH,758,477,0.603,0.393
2023-09-30,CGH,1246,617,0.548,0.372
2023-09-30,KTPH,1016,822,0.836,0.249
2023-09-30,AH,603,674,0.71,0.301
2023-09-30,IMH,1065,853,0.61,0.461
2023-09-30,KKH,508,357,0.647,0.349
2023-10-01,SGH,1313,789,0.598,0.162
2023-10-01,NUH,778,318,0.606,0.361
2023-10-01,TTSH,1200,780,0.581,0.393
2023-10-01,CGH,756,541,0.681,0.29
2023-10-01,KTPH,949,761,0.725,0.255
2023-10-01,AH,1220,466,0.683,0.287
2023-10-01,IMH,585,1210,0.907,0.333
2023-10-01,KKH,1397,570,0.683,0.395
2023-10-02,SGH,1101,830,0.776,0.453
2023-10-02,NUH,523,937,0.835,0.511
2023-10-02,TTSH,722,708,0.626,0.389
2023-10-02,CGH,688,711,0.661,0.343
2023-10-02,KTPH,754,923,0.948,0.327
2023-10-02,AH,673,920,0.95,0.431
2023-10-02,IMH,837,862,0.765,0.396
2023-10-02,KKH,1068,1031,0.853,0.362
2023-10-03,SGH,1066,532,0.534,0.433
2023-10-03,NUH,1329,745,0.795,0.295
2023-10-03,TTSH,1059,609,0.599,0.433
2023-10-03,CGH,1174,1081,0.913,0.293
2023-10-03,KTPH,1339,363,0.5,0.466
2023-10-03,AH,710,598,0.748,0.418
2023-10-03,IMH,943,504,0.949,0.571
2023-10-03,KKH,807,1176,0.95,0.262
2023-10-04,SGH,980,387,0.602,0.407
2023-10-04,NUH,1245,964,0.718,0.489
2023-10-04,TTSH,1170,815,0.6,0.197
2023-10-04,CGH,654,1033,0.756,0.185
2023-10-04,KTPH,1382,899,0.678,0.203
2023-10-04,AH,530,684,0.5,0.219
2023-10-04,IMH,1434,896,0.95,0.475
2023-10-04,KKH,1029,1099,0.779,0.287
2023-10-05,SGH,1065,706,0.95,0.384
2023-10-05,NUH,1335,372,0.711,0.22
2023-10-05,TTSH,1234,842,0.602,0.325
2023-10-05,CGH,674,377,0.755,0.296
2023-10-05,KTPH,1116,599,0.734,0.474
2023-10-05,AH,1054,1212,0.868,0.26
2023-10-05,IMH,755,712,0.884,0.397
2023-10-05,KKH,559,443,0.558,0.425
2023-10-06,SGH,733,504,0.582,0.354
2023-10-06,NUH,990,1062,0.95,0.251
2023-10-06,TTSH,1245,445,0.506,0.28
2023-10-06,CGH,1231,649,0.5,0.494
2023-10-06,KTPH,1335,805,0.708,0.222
2023-10-06,AH,563,859,0.868,0.19
2023-10-06,IMH,1412,758,0.629,0.467
2023-10-06,KKH,743,742,0.53,0.316
2023-10-07,SGH,516,847,0.691,0.284
2023-10-07,NUH,1118,402,0.624,0.406
2023-10-07,TTSH,1379,418,0.566,0.186
2023-10-07,CGH,1383,613,0.913,0.352
2023-10-07,KTPH,880,1204,0.88,0.347
2023-10-07,AH,1319,331,0.5,0.343
2023-10-07,IMH,554,741,0.5,0.389
2023-10-07,KKH,802,608,0.632,0.478
2023-10-08,SGH,694,684,0.667,0.447
2023-10-08,NUH,1354,759,0.819,0.238
2023-10-08,TTSH,980,893,0.668,0.256
2023-10-08,CGH,1415,792,0.572,0.406
2023-10-08,KTPH,641,520,0.609,0.4
2023-10-08,AH,1387,845,0.776,0.491
2023-10-08,IMH,626,432,0.615,0.314
2023-10-08,KKH,963,389,0.5,0.459
2023-10-09,SGH,604,1364,0.95,0.215
2023-10-09,NUH,1247,819,0.692,0.24
2023-10-09,TTSH,810,856,0.95,0.427
2023-10-09,CGH,1049,882,0.773,0.286
2023-10-09,KTPH,983,1071,0.87,0.273
2023-10-09,AH,792,1258,0.847,0.365
2023-10-09,IMH,758,908,0.72,0.315
2023-10-09,KKH,796,508,0.59,0.173
2023-10-10,SGH,696,629,0.875,0.287
2023-10-10,NUH,1043,677,0.7,0.509
2023-10-10,TTSH,1360,587,0.5,0.33
2023-10-10,CGH,594,948,0.901,0.222
2023-10-10,KTPH,1278,846,0.835,0.376
2023-10-10,AH,1398,693,0.83,0.357
2023-10-10,IMH,997,439,0.618,0.248
2023-10-10,KKH,1150,443,0.616,0.457
2023-10-11,SGH,775,661,0.653,0.336
2023-10-11,NUH,1004,805,0.74,0.353
2023-10-11,TTSH,1174,698,0.95,0.271
2023-10-11,CGH,1461,1282,0.915,0.422
2023-10-11,KTPH,520,459,0.627,0.57
2023-10-11,AH,647,1373,0.935,0.349
2023-10-11,IMH,1441,354,0.536,0.303
2023-10-11,KKH,955,383,0.672,0.412
2023-10-12,SGH,965,496,0.669,0.462
2023-10-12,NUH,1458,705,0.684,0.321
2023-10-12,TTSH,1378,1059,0.708,0.301
2023-10-12,CGH,1156,730,0.771,0.345
2023-10-12,KTPH,561,498,0.685,0.531
2023-10-12,AH,531,968,0.728,0.333
2023-10-12,IMH,500,836,0.896,0.412
2023-10-12,KKH,1484,336,0.575,0.278
2023-10-13,SGH,679,964,0.95,0.432
2023-10-13,NUH,644,419,0.5,0.326
2023-10-13,TTSH,1301,714,0.5,0.54
2023-10-13,CGH,586,930,0.885,0.462
2023-10-13,KTPH,1346,1077,0.844,0.207
2023-10-13,AH,1226,717,0.713,0.12
2023-10-13,IMH,791,1020,0.695,0.304
2023-10-13,KKH,596,1272,0.918,0.477
2023-10-14,SGH,761,863,0.95,0.211
2023-10-14,NUH,1319,479,0.836,0.357
2023-10-14,TTSH,1332,872,0.662,0.216
2023-10-14,CGH,1335,726,0.623,0.337
2023-10-14,KTPH,727,679,0.51,0.394
2023-10-14,AH,1027,1335,0.922,0.451
2023-10-14,IMH,666,542,0.5,0.284
2023-10-14,KKH,908,366,0.6,0.298
2023-10-15,SGH,1150,447,0.832,0.207
2023-10-15,NUH,1491,462,0.506,0.442
2023-10-15,TTSH,892,453,0.645,0.4
2023-10-15,CGH,1208,511,0.754,0.358
2023-10-15,KTPH,1335,477,0.634,0.368
2023-10-15,AH,637,499,0.707,0.403
2023-10-15,IMH,806,577,0.755,0.282
2023-10-15,KKH,877,737,0.774,0.336
2023-10-16,SGH,1330,713,0.824,0.327
2023-10-16,NUH,631,1075,0.784,0.185
2023-10-16,TTSH,533,1072,0.749,0.538
2023-10-16,CGH,558,548,0.806,0.272
2023-10-16,KTPH,1380,429,0.539,0.025
2023-10-16,AH,781,816,0.95,0.471
2023-10-16,IMH,1452,985,0.86,0.23
2023-10-16,KKH,734,401,0.69,0.422
2023-10-17,SGH,767,594,0.649,0.234
2023-10-17,NUH,1456,331,0.534,0.362
2023-10-17,TTSH,709,1182,0.812,0.273
2023-10-17,CGH,1211,795,0.649,0.228
2023-10-17,KTPH,579,1214,0.95,0.425
2023-10-17,AH,1476,899,0.95,0.301
2023-10-17,IMH,1370,568,0.743,0.416
2023-10-17,KKH,781,385,0.632,0.487
2023-10-18,SGH,1008,1153,0.796,0.366
2023-10-18,NUH,770,985,0.675,0.283
2023-10-18,TTSH,558,595,0.794,0.23
2023-10-18,CGH,679,833,0.684,0.5
2023-10-18,KTPH,1264,874,0.792,0.155
2023-10-18,AH,808,406,0.729,0.253
2023-10-18,IMH,821,1306,0.928,0.223
2023-10-18,KKH,1398,752,0.95,0.302
2023-10-19,SGH,1302,843,0.708,0.36
2023-10-19,NUH,1233,1079,0.84,0.408
2023-10-19,TTSH,1459,426,0.652,0.274
2023-10-19,CGH,872,739,0.693,0.268
2023-10-19,KTPH,1151,337,0.5,0.317
2023-10-19,AH,1085,496,0.745,0.341
2023-10-19,IMH,732,562,0.681,0.594
2023-10-19,KKH,592,780,0.583,0.348
2023-10-20,SGH,683,355,0.598,0.395
2023-10-20,NUH,1429,1147,0.797,0.247
2023-10-20,TTSH,998,559,0.876,0.41
2023-10-20,CGH,584,817,0.854,0.38
2023-10-20,KTPH,1099,539,0.95,0.318
2023-10-20,AH,1366,1305,0.938,0.358
2023-10-20,IMH,1308,940,0.717,0.357
2023-10-20,KKH,1139,544,0.647,0.432
2023-10-21,SGH,1286,756,0.621,0.301
2023-10-21,NUH,1181,651,0.742,0.083
2023-10-21,TTSH,1354,699,0.5,0.507
2023-10-21,CGH,991,814,0.759,0.408
2023-10-21,KTPH,881,416,0.535,0.349
2023-10-21,AH,593,573,0.658,0.21
2023-10-21,IMH,991,961,0.679,0.362
2023-10-21,KKH,1073,514,0.684,0.461
2023-10-22,SGH,1376,590,0.883,0.398
2023-10-22,NUH,1083,995,0.671,0.497
2023-10-22,TTSH,556,358,0.5,0.241
2023-10-22,CGH,1230,705,0.733,0.479
2023-10-22,KTPH,530,672,0.775,0.347
2023-10-22,AH,897,732,0.95,0.303
2023-10-22,IMH,1337,707,0.5,0.372
2023-10-22,KKH,953,789,0.738,0.171
2023-10-23,SGH,972,724,0.806,0.309
2023-10-23,NUH,712,992,0.71,0.196
2023-10-23,TTSH,847,948,0.704,0.504
2023-10-23,CGH,1076,444,0.618,0.377
2023-10-23,KTPH,1218,482,0.5,0.226
2023-10-23,AH,1053,575,0.5,0.483
2023-10-23,IMH,571,601,0.81,0.205
2023-10-23,KKH,870,753,0.557,0.356
2023-10-24,SGH,591,355,0.683,0.415
2023-10-24,NUH,634,864,0.629,0.369
2023-10-24,TTSH,1262,1043,0.888,0.419
2023-10-24,CGH,1419,454,0.566,0.57
2023-10-24,KTPH,669,655,0.75,0.41
2023-10-24,AH,1242,1066,0.913,0.587
2023-10-24,IMH,1049,909,0.759,0.188
2023-10-24,KKH,1314,841,0.805,0.346
2023-10-25,SGH,807,440,0.586,0.336
2023-10-25,NUH,1436,385,0.612,0.3
2023-10-25,TTSH,1263,746,0.674,0.12
2023-10-25,CGH,685,712,0.725,0.434
2023-10-25,KTPH,1088,584,0.887,0.243
2023-10-25,AH,1039,908,0.747,0.176
2023-10-25,IMH,1266,647,0.665,0.245
2023-10-25,KKH,1294,841,0.67,0.371
2023-10-26,SGH,733,911,0.759,0.285
2023-10-26,NUH,641,594,0.518,0.407
2023-10-26,TTSH,581,373,0.589,0.271
2023-10-26,CGH,742,843,0.791,0.429
2023-10-26,KTPH,587,697,0.63,0.413
2023-10-26,AH,1184,1046,0.848,0.27
2023-10-26,IMH,1281,934,0.78,0.51
2023-10-26,KKH,614,787,0.886,0.194
2023-10-27,SGH,1489,969,0.789,0.398
2023-10-27,NUH,1498,761,0.95,0.362
2023-10-27,TTSH,1020,374,0.716,0.104
2023-10-27,CGH,671,1058,0.774,0.381
2023-10-27,KTPH,961,661,0.755,0.26
2023-10-27,AH,1499,1212,0.822,0.301
2023-10-27,IMH,654,648,0.857,0.345
2023-10-27,KKH,758,453,0.562,0.371
2023-10-28,SGH,1469,397,0.533,0.253
2023-10-28,NUH,1424,989,0.771,0.28
2023-10-28,TTSH,624,682,0.816,0.368
2023-10-28,CGH,1451,1041,0.778,0.242
2023-10-28,KTPH,1059,468,0.532,0.466
2023-10-28,AH,678,1180,0.879,0.335
2023-10-28,IMH,1145,501,0.526,0.324
2023-10-28,KKH,1468,948,0.638,0.353
2023-10-29,SGH,987,420,0.803,0.457
2023-10-29,NUH,684,963,0.915,0.378
2023-10-29,TTSH,823,612,0.575,0.31
2023-10-29,CGH,1419,1213,0.857,0.342
2023-10-29,KTPH,1246,625,0.855,0.409
2023-10-29,AH,551,865,0.75,0.101
2023-10-29,IMH,927,625,0.5,0.194
2023-10-29,KKH,513,432,0.543,0.528
2023-10-30,SGH,1074,820,0.68,0.369
2023-10-30,NUH,808,464,0.842,0.401
2023-10-30,TTSH,619,1046,0.794,0.424
2023-10-30,CGH,1437,721,0.95,0.247
2023-10-30,KTPH,1231,611,0.732,0.442
2023-10-30,AH,754,566,0.559,0.328
2023-10-30,IMH,1119,588,0.618,0.231
2023-10-30,KKH,1093,662,0.606,0.28
2023-10-31,SGH,978,689,0.65,0.318
2023-10-31,NUH,1301,420,0.696,0.38
2023-10-31,TTSH,758,949,0.777,0.492
2023-10-31,CGH,1355,955,0.816,0.284
2023-10-31,KTPH,994,728,0.564,0.18
2023-10-31,AH,529,726,0.95,0.348
2023-10-31,IMH,1417,668,0.745,0.455
2023-10-31,KKH,829,865,0.746,0.267
2023-11-01,SGH,1448,719,0.631,0.238
2023-11-01,NUH,961,1028,0.95,0.366
2023-11-01,TTSH,752,839,0.95,0.368
2023-11-01,CGH,1270,1231,0.891,0.464
2023-11-01,KTPH,595,1413,0.95,0.393
2023-11-01,AH,1467,511,0.661,0.269
2023-11-01,IMH,976,559,0.611,0.33
2023-11-01,KKH,1302,1017,0.91,0.354
2023-11-02,SGH,974,1091,0.946,0.358
2023-11-02,NUH,779,669,0.805,0.432
2023-11-02,TTSH,956,893,0.95,0.125
2023-11-02,CGH,1315,675,0.558,0.346
2023-11-02,KTPH,648,534,0.597,0.512
2023-11-02,AH,1292,525,0.699,0.35
2023-11-02,IMH,973,1097,0.95,0.345
2023-11-02,KKH,966,1186,0.847,0.412
2023-11-03,SGH,966,868,0.836,0.353
2023-11-03,NUH,810,706,0.86,0.197
2023-11-03,TTSH,1348,1108,0.95,0.349
2023-11-03,CGH,768,790,0.95,0.329
2023-11-03,KTPH,966,721,0.95,0.259
2023-11-03,AH,1050,843,0.648,0.455
2023-11-03,IMH,852,1102,0.784,0.352
2023-11-03,KKH,732,870,0.682,0.117
2023-11-04,SGH,980,677,0.95,0.406
2023-11-04,NUH,1203,714,0.857,0.373
2023-11-04,TTSH,1112,788,0.637,0.416
2023-11-04,CGH,1059,585,0.95,0.355
2023-11-04,KTPH,1498,940,0.9,0.397
2023-11-04,AH,1375,1174,0.95,0.455
2023-11-04,IMH,1163,1104,0.95,0.462
2023-11-04,KKH,1102,466,0.667,0.535
2023-11-05,SGH,1287,1080,0.807,0.49
2023-11-05,NUH,629,1077,0.776,0.169
2023-11-05,TTSH,1122,1146,0.771,0.25
2023-11-05,CGH,1026,827,0.725,0.272
2023-11-05,KTPH,824,1024,0.95,0.411
2023-11-05,AH,671,1237,0.827,0.387
2023-11-05,IMH,783,866,0.89,0.285
2023-11-05,KKH,1113,699,0.619,0.291
2023-11-06,SGH,1434,814,0.77,0.506
2023-11-06,NUH,658,1210,0.872,0.331
2023-11-06,TTSH,904,703,0.931,0.201
2023-11-06,CGH,978,936,0.95,0.358
2023-11-06,KTPH,1203,768,0.767,0.349
2023-11-06,AH,760,759,0.7,0.477
2023-11-06,IMH,946,1304,0.95,0.275
2023-11-06,KKH,1064,1051,0.764,0.449
2023-11-07,SGH,1290,685,0.608,0.133
2023-11-07,NUH,1238,1135,0.833,0.336
2023-11-07,TTSH,659,1216,0.888,0.341
2023-11-07,CGH,519,708,0.631,0.48
2023-11-07,KTPH,709,860,0.85,0.306
2023-11-07,AH,1439,672,0.92,0.29
2023-11-07,IMH,873,798,0.713,0.308
2023-11-07,KKH,513,458,0.725,0.446
2023-11-08,SGH,707,876,0.668,0.358
2023-11-08,NUH,1089,423,0.734,0.37
2023-11-08,TTSH,1287,864,0.627,0.437
2023-11-08,CGH,1462,875,0.95,0.163
2023-11-08,KTPH,702,625,0.795,0.42
2023-11-08,AH,980,563,0.697,0.189
2023-11-08,IMH,526,465,0.7,0.175
2023-11-08,KKH,602,1386,0.95,0.352
2023-11-09,SGH,1425,706,0.95,0.36
2023-11-09,NUH,917,739,0.865,0.291
2023-11-09,TTSH,1395,1027,0.925,0.316
2023-11-09,CGH,1285,666,0.885,0.362
2023-11-09,KTPH,536,906,0.763,0.342
2023-11-09,AH,764,456,0.778,0.347
2023-11-09,IMH,618,988,0.69,0.345
2023-11-09,KKH,1244,958,0.868,0.281
2023-11-10,SGH,1243,517,0.95,0.352
2023-11-10,NUH,502,391,0.742,0.521
2023-11-10,TTSH,1430,659,0.653,0.481
2023-11-10,CGH,888,895,0.909,0.266
2023-11-10,KTPH,1106,1204,0.808,0.283
2023-11-10,AH,861,1236,0.912,0.212
2023-11-10,IMH,515,893,0.847,0.344
2023-11-10,KKH,1119,680,0.95,0.444
2023-11-11,SGH,695,689,0.705,0.32
2023-11-11,NUH,1020,911,0.758,0.35
2023-11-11,TTSH,1098,477,0.918,0.172
2023-11-11,CGH,1152,882,0.776,0.403
2023-11-11,KTPH,870,959,0.906,0.428
2023-11-11,AH,1147,607,0.95,0.484
2023-11-11,IMH,757,1115,0.844,0.353
2023-11-11,KKH,1245,986,0.866,0.383
2023-11-12,SGH,1228,851,0.795,0.265
2023-11-12,NUH,646,1105,0.768,0.475
2023-11-12,TTSH,792,375,0.716,0.353
2023-11-12,CGH,1261,439,0.75,0.382
2023-11-12,KTPH,1137,1260,0.95,0.38
2023-11-12,AH,602,559,0.772,0.257
2023-11-12,IMH,805,583,0.775,0.328
2023-11-12,KKH,735,621,0.646,0.494
2023-11-13,SGH,672,891,0.95,0.291
2023-11-13,NUH,1024,972,0.936,0.3
2023-11-13,TTSH,1329,806,0.593,0.394
2023-11-13,CGH,665,734,0.927,0.285
2023-11-13,KTPH,1354,635,0.635,0.381
2023-11-13,AH,700,974,0.871,0.177
2023-11-13,IMH,624,522,0.854,0.324
2023-11-13,KKH,1177,616,0.95,0.41
2023-11-14,SGH,1425,839,0.617,0.417
2023-11-14,NUH,1111,713,0.95,0.142
2023-11-14,TTSH,911,638,0.95,0.484
2023-11-14,CGH,1219,1030,0.95,0.475
2023-11-14,KTPH,1391,1208,0.811,0.353
2023-11-14,AH,1317,814,0.934,0.334
2023-11-14,IMH,1190,669,0.623,0.403
2023-11-14,KKH,1283,657,0.804,0.14
2023-11-15,SGH,1284,440,0.66,0.356
2023-11-15,NUH,560,744,0.858,0.437
2023-11-15,TTSH,516,945,0.95,0.252
2023-11-15,CGH,814,539,0.95,0.178
2023-11-15,KTPH,1217,386,0.601,0.412
2023-11-15,AH,1198,830,0.817,0.337
2023-11-15,IMH,1062,644,0.661,0.438
2023-11-15,KKH,541,688,0.56,0.335
2023-11-16,SGH,1177,532,0.95,0.149
2023-11-16,NUH,1257,978,0.95,0.255
2023-11-16,TTSH,1248,1085,0.824,0.475
2023-11-16,CGH,1235,1031,0.724,0.419
2023-11-16,KTPH,1462,1063,0.805,0.185
2023-11-16,AH,855,498,0.95,0.157
2023-11-16,IMH,1194,1305,0.95,0.357
2023-11-16,KKH,1130,968,0.839,0.332
2023-11-17,SGH,1098,824,0.743,0.281
2023-11-17,NUH,515,662,0.771,0.485
2023-11-17,TTSH,640,673,0.602,0.326
2023-11-17,CGH,1176,830,0.896,0.398
2023-11-17,KTPH,1466,399,0.506,0.38
2023-11-17,AH,754,809,0.95,0.424
2023-11-17,IMH,1107,1093,0.759,0.24
2023-11-17,KKH,1325,843,0.95,0.272
2023-11-18,SGH,943,808,0.95,0.386
2023-11-18,NUH,623,905,0.782,0.306
2023-11-18,TTSH,859,934,0.833,0.264
2023-11-18,CGH,556,585,0.78,0.248
2023-11-18,KTPH,661,503,0.813,0.486
2023-11-18,AH,666,806,0.616,0.358
2023-11-18,IMH,1163,649,0.721,0.24
2023-11-18,KKH,1132,844,0.754,0.486
2023-11-19,SGH,767,1042,0.936,0.246
2023-11-19,NUH,799,856,0.95,0.552
2023-11-19,TTSH,802,1152,0.908,0.556
2023-11-19,CGH,1178,859,0.597,0.157
2023-11-19,KTPH,1357,1125,0.894,0.512
2023-11-19,AH,929,766,0.95,0.386
2023-11-19,IMH,1182,574,0.88,0.198
2023-11-19,KKH,526,855,0.95,0.338
2023-11-20,SGH,1373,926,0.858,0.421
2023-11-20,NUH,945,936,0.682,0.535
2023-11-20,TTSH,661,800,0.76,0.404
2023-11-20,CGH,1342,1048,0.923,0.46
2023-11-20,KTPH,1316,544,0.874,0.416
2023-11-20,AH,901,912,0.95,0.331
2023-11-20,IMH,1199,1032,0.756,0.479
2023-11-20,KKH,606,742,0.898,0.379
2023-11-21,SGH,1146,994,0.71,0.25
2023-11-21,NUH,920,1167,0.95,0.515
2023-11-21,TTSH,1408,1370,0.95,0.364
2023-11-21,CGH,1451,421,0.791,0.309
2023-11-21,KTPH,1024,955,0.884,0.348
2023-11-21,AH,1458,991,0.833,0.477
2023-11-21,IMH,633,979,0.84,0.472
2023-11-21,KKH,675,1163,0.872,0.478
2023-11-22,SGH,642,733,0.5,0.367
2023-11-22,NUH,1121,434,0.5,0.382
2023-11-22,TTSH,1238,877,0.916,0.371
2023-11-22,CGH,1428,806,0.9,0.194
2023-11-22,KTPH,790,810,0.6,0.438
2023-11-22,AH,927,1140,0.95,0.283
2023-11-22,IMH,1216,661,0.5,0.421
2023-11-22,KKH,1438,1049,0.821,0.479
2023-11-23,SGH,1230,654,0.5,0.461
2023-11-23,NUH,1206,1054,0.734,0.422
2023-11-23,TTSH,1287,1098,0.781,0.389
2023-11-23,CGH,735,906,0.725,0.314
2023-11-23,KTPH,993,785,0.679,0.354
2023-11-23,AH,1048,836,0.649,0.328
2023-11-23,IMH,1327,1078,0.95,0.363
2023-11-23,KKH,1424,880,0.947,0.387
2023-11-24,SGH,1049,1029,0.941,0.422
2023-11-24,NUH,1454,720,0.95,0.275
2023-11-24,TTSH,1412,438,0.7,0.297
2023-11-24,CGH,824,736,0.9,0.492
2023-11-24,KTPH,1083,392,0.69,0.281
2023-11-24,AH,1345,1004,0.734,0.423
2023-11-24,IMH,1431,868,0.65,0.437
